saison;dateMatch;Journee;adversaire;lieu;Joueur;Titulaire;Minutes;Buts;CartonJaune;CartonRouge;TAB_Marque;TAB_Rate
2022/23;2023-02-17;Phase de poules;JS Kabylie - Algérie;Extérieur;D.L. Zee;Tit.;45;0.0;0.0;0.0;0;0
2022/23;2023-02-17;Phase de poules;JS Kabylie - Algérie;Extérieur;S. Bouhra;Tit.;85;0.0;0.0;0.0;0;0
2022/23;2023-02-17;Phase de poules;JS Kabylie - Algérie;Extérieur;H. Ahaddad;Remp.;30;0.0;0.0;0.0;0;0
2022/23;2023-02-17;Phase de poules;JS Kabylie - Algérie;Extérieur;A. Haimoud;Remp.;34;0.0;0.0;0.0;0;0
2022/23;2023-02-17;Phase de poules;JS Kabylie - Algérie;Extérieur;B. Sambo;Remp.;45;0.0;0.0;0.0;0;0
2022/23;2023-02-17;Phase de poules;JS Kabylie - Algérie;Extérieur;M. Ounajem;Remp.;5;0.0;0.0;0.0;0;0
2022/23;2023-02-17;Phase de poules;JS Kabylie - Algérie;Extérieur;H. Boussefiane;Remp.;5;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;A. R. Tagnaouti;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;A. El Amloud;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;A. Aboulfath;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;A. Farhane;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;Y. Attiatallah;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;Y. Jabrane;Tit.;90;1.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;M. Ounajem;Tit.;83;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;A. El Hassouni;Tit.;74;0.0;1.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;A. Haimoud;Tit.;83;0.0;1.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;S. Bouhra;Tit.;89;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;B. Sambo;Tit.;74;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;D.L. Zee;Remp.;16;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;I. El-Moutaraji;Remp.;16;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;J. Daoudi;Remp.;7;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;H. Boussefiane;Remp.;7;0.0;0.0;0.0;0;0
2022/23;2023-02-24;Phase de poules;Petro Luanda;Domicile;A. Zola;Remp.;1;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;A. R. Tagnaouti;Tit.;90;-1.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;A. El Amloud;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;A. Farhane;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;A. Zola;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;Y. Attiatallah;Tit.;89;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;Y. Jabrane;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;J. Daoudi;Tit.;54;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;H. Boussefiane;Tit.;54;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;A. El Hassouni;Tit.;89;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;S. Bouhra;Tit.;78;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;B. Sambo;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;A. Haimoud;Remp.;36;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;M. Ounajem;Remp.;36;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;M. Ellafi;Remp.;12;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;I. El-Moutaraji;Remp.;1;0.0;0.0;0.0;0;0
2022/23;2023-03-03;polues;Vita Club - RDC;Domicile;A. Aboulfath;Remp.;1;0.0;0.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;A. R. Tagnaouti;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;A. Zola;Tit.;90;1.0;0.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;Y. Attiatallah;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;A. El Amloud;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;A. Farhane;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;J. Daoudi;Tit.;78;0.0;1.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;Y. Jabrane;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;H. Boussefiane;Tit.;67;0.0;1.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;S. Bouhra;Tit.;89;0.0;0.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;A. El Hassouni;Tit.;89;0.0;0.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;B. Sambo;Tit.;90;1.0;1.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;A. Haimoud;Remp.;12;0.0;0.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;M. Ellafi;Remp.;23;0.0;0.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;H. Baouche;Remp.;1;0.0;0.0;0.0;0;0
2022/23;2023-03-11;Phase de poules;Petro Luanda;Extérieur;H. Ait Allal;Remp.;1;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;A. R. Tagnaouti;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;Y. Attiatallah;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;A. El Amloud;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;A. Farhane;Tit.;75;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;A. Zola;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;H. Boussefiane;Tit.;80;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;S. Bouhra;Tit.;89;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;A. Haimoud;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;Y. Jabrane;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;J. Daoudi;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;B. Sambo;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;A. Aboulfath;Remp.;15;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;M. Ounajem;Remp.;10;0.0;0.0;0.0;0;0
2022/23;2023-03-18;Phase de poules;Vita Club - RDC;Extérieur;H. Ait Allal;Remp.;1;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;Y. Moutie;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;A. El Amloud;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;A. Aboulfath;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;A. Zola;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;Y. Attiatallah;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;S. Bouhra;Tit.;74;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;H. Boussefiane;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;Y. Jabrane;Tit.;74;0.0;1.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;A. El Hassouni;Tit.;58;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;J. Daoudi;Tit.;58;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;B. Sambo;Tit.;80;2.0;1.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;M. Ellafi;Remp.;16;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;M. Ounajem;Remp.;16;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;A. Haimoud;Remp.;32;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;R. Jaadi;Remp.;32;0.0;0.0;0.0;0;0
2022/23;2023-04-01;Phase de poules;JS Kabylie - Algérie;Domicile;Z. El-Moutaraji;Remp.;10;1.0;0.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;Y. Moutie;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;A. Aboulfath;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;A. Zola;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;H. Benayada;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;Y. Jabrane;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;J. Daoudi;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;Y. Attiatallah;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;H. Boussefiane;Tit.;70;0.0;0.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;A. El Hassouni;Tit.;63;0.0;0.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;S. Bouhra;Tit.;63;0.0;0.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;H. Ahaddad;Tit.;84;0.0;1.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;Z. El-Moutaraji;Remp.;27;0.0;0.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;A. Haimoud;Remp.;27;0.0;0.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;I. Khenouss;Remp.;20;0.0;0.0;0.0;0;0
2022/23;2023-04-22;Quart-finale;Simba - Tanzanie;Extérieur;M. Ellafi;Remp.;6;0.0;0.0;0.0;0;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;Y. Moutie;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;H. Benayada;Tit.;83;0.0;0.0;0.0;0;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;A. Aboulfath;Tit.;90;0.0;0.0;0.0;1;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;A. Zola;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;Y. Attiatallah;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;Y. Jabrane;Tit.;90;0.0;0.0;0.0;1;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;J. Daoudi;Tit.;69;0.0;0.0;0.0;0;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;A. El Hassouni;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;H. Boussefiane;Tit.;69;0.0;0.0;0.0;0;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;S. Bouhra;Tit.;83;0.0;0.0;0.0;0;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;B. Sambo;Tit.;90;1.0;0.0;0.0;0;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;A. El Amloud;Remp.;7;0.0;0.0;0.0;1;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;A. Haimoud;Remp.;21;0.0;0.0;0.0;1;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;M. Ounajem;Remp.;21;0.0;0.0;0.0;0;0
2022/23;2023-04-28;Quart-finale;Simba - Tanzanie;Domicile;Z. El-Moutaraji;Remp.;7;0.0;1.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;Y. Moutie;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;Y. Attiatallah;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;A. Aboulfath;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;A. Zola;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;A. El Amloud;Tit.;73;0.0;0.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;Y. Jabrane;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;R. Jaadi;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;M. Ounajem;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;S. Bouhra;Tit.;45;0.0;0.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;A. El Hassouni;Tit.;73;0.0;0.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;B. Sambo;Tit.;68;0.0;0.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;Z. El-Moutaraji;Remp.;45;0.0;0.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;H. Ahaddad;Remp.;22;0.0;1.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;H. Benayada;Remp.;17;0.0;0.0;0.0;0;0
2022/23;2023-05-13;Demi-finale;Sundowns / AFS;Domicile;M. Ellafi;Remp.;17;0.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;Y. Moutie;Tit.;90;-1.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;Y. Attiatallah;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;A. Aboulfath;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;A. Zola;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;A. El Amloud;Tit.;90;1.0;1.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;Y. Jabrane;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;A. Haimoud;Tit.;89;0.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;R. Jaadi;Tit.;64;0.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;Z. El-Moutaraji;Tit.;72;0.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;M. Ounajem;Tit.;72;0.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;B. Sambo;Tit.;89;0.0;1.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;J. Daoudi;Remp.;26;0.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;S. Bouhra;Remp.;18;0.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;M. Ellafi;Remp.;18;0.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;A. El Hassouni;Remp.;1;0.0;0.0;0.0;0;0
2022/23;2023-05-20;Demi-finale;Sundowns / AFS;Extérieur;H. Ahaddad;Remp.;1;0.0;1.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;Y. Moutie;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;A. El Amloud;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;A. Farhane;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;A. Zola;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;Y. Attiatallah;Tit.;90;0.0;1.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;J. Daoudi;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;R. Jaadi;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;A. El Hassouni;Tit.;73;0.0;0.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;Y. Jabrane;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;Z. El-Moutaraji;Tit.;82;0.0;0.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;B. Sambo;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;M. Ounajem;Remp.;17;0.0;0.0;0.0;0;0
2022/23;2023-06-04;Finale;Al Ahly;Extérieur;S. Bouhra;Remp.;8;1.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;Y. Moutie;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;Y. Attiatallah;Tit.;90;1.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;A. Zola;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;A. Farhane;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;A. El Amloud;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;Y. Jabrane;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;J. Daoudi;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;S. Bouhra;Tit.;66;0.0;1.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;A. El Hassouni;Tit.;80;0.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;M. Ounajem;Tit.;89;0.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;B. Sambo;Tit.;90;0.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;Z. El-Moutaraji;Remp.;24;0.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;R. Jaadi;Remp.;10;0.0;0.0;0.0;0;0
2022/23;2023-06-11;Finale;Al Ahly;Domicile;H. Ahaddad;Remp.;1;0.0;0.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;Y. Moutie;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;Y. Attiatallah;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;A. Aboulfath;Tit.;90;0.0;1.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;J. Harkass;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;A. El Amloud;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;Y. Jabrane;Tit.;90;1.0;1.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;Z. Draoui;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;H. Boussefiane;Tit.;75;0.0;1.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;H. El Houni;Tit.;82;0.0;0.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;S. Ahnache;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;C. Bahri;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;M. Lahtimi;Remp.;15;0.0;0.0;0.0;0;0
2023;2023-10-22;Quart-finale;Enyimba;Extérieur;A. Serrhat;Remp.;8;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;Y. Moutie;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;A. El Amloud;Tit.;90;1.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;A. Aboulfath;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;J. Harkass;Tit.;90;1.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;Y. Attiatallah;Tit.;57;1.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;Y. Jabrane;Tit.;70;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;Z. Draoui;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;H. Boussefiane;Tit.;57;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;S. Ahnache;Tit.;57;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;M. Lahtimi;Tit.;45;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;C. Bahri;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;S. Bouhra;Remp.;45;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;I. Chetti;Remp.;33;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;M. Ounajem;Remp.;33;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;A. Haimoud;Remp.;33;0.0;0.0;0.0;0;0
2023;2023-10-26;Quart-finale;Enyimba;Domicile;O. Mahrouss;Remp.;20;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;Y. Moutie;Tit.;90;0.0;1.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;Y. Attiatallah;Tit.;89;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;A. Aboulfath;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;J. Harkass;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;A. El Amloud;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;Y. Jabrane;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;H. Boussefiane;Tit.;78;1.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;S. Ahnache;Tit.;72;0.0;1.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;Z. Draoui;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;M. Ounajem;Tit.;45;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;C. Bahri;Tit.;72;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;M. Lahtimi;Remp.;45;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;B. Sambo;Remp.;18;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;A. Haimoud;Remp.;18;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;S. Bouhra;Remp.;12;0.0;0.0;0.0;0;0
2023;2023-10-29;Demi-finale;EST;Domicile;I. Chetti;Remp.;1;0.0;0.0;0.0;0;0
2023;2023-11-01;Demi-finale;EST;Extérieur;Y. Moutie;Tit.;90;0.0;0.0;0.0;0;0
2023;2023-11-01;Demi-finale;EST;Extérieur;Y. Attiatallah;Tit.;90;0.0;0.0;0.0;0;0
